mm;SiteID;climatologico;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;cod_rete;comune;provincia;County;nome_rete;cod_reg
8;6812;20.105714285714285;TERMOLI;162320;162320;42;15;44;11;TERMOLI;CAMPOBASSO;MOLISE;Sinottica;14
8;6819;21.04625;ROMA FIUMICINO;162420;162420;41.8;12.233;3;11;FIUMICINO;ROMA;LAZIO;Sinottica;12
8;6822;21.5712;PRATICA DI MARE;162450;162450;41.65;12.45;21;11;POMEZIA;ROMA;LAZIO;Sinottica;12
8;6826;42.303200000000004;CAMPOBASSO;162520;162520;41.567;14.65;807;11;CAMPOBASSO;CAMPOBASSO;MOLISE;Sinottica;14
8;6827;23.89814814814815;GRAZZANISE;162530;162530;41.05;14.067;10;11;CANCELLO ED ARNONE;CASERTA;CAMPANIA;Sinottica;15
8;6828;31.6512;MONTE S. ANGELO;162580;162580;41.7;15.95;844;11;MONTE SANT'ANGELO;FOGGIA;PUGLIA;Sinottica;16
8;6841;15.920740740740742;PONZA;162800;162800;40.917;12.95;185;11;PONZA;LATINA;LAZIO;Sinottica;12
8;6847;26.91653846153846;CAPRI;162940;162940;40.55;14.2;161;11;ANACAPRI;NAPOLI;CAMPANIA;Sinottica;15
8;6856;16.321666666666665;BRINDISI;163200;163200;40.65;17.95;10;11;BRINDISI;BRINDISI;PUGLIA;Sinottica;16
8;6858;18.884814814814813;MARINA DI GINOSA;163250;163250;40.433;16.883;12;11;GINOSA;TARANTO;PUGLIA;Sinottica;16
8;6859;29.375416666666666;LECCE;163320;163320;40.233;18.15;61;11;GALATINA;LECCE;PUGLIA;Sinottica;16
8;6865;33.091153846153844;MONTE SCURO;163440;163440;39.333;16.4;1720;11;CELICO;COSENZA;CALABRIA;Sinottica;18
8;6869;16.05107142857143;S. MARIA DI LEUCA;163600;163600;39.817;18.35;112;11;CASTRIGNANO DEL CAPO;LECCE;PUGLIA;Sinottica;16
8;6874;17.587037037037035;USTICA;164000;164000;38.7;13.183;251;11;USTICA;PALERMO;SICILIA;Sinottica;19
8;6876;18.495384615384616;PALERMO/PUNTA RAISI;164050;164050;38.183;13.1;21;11;CINISI;PALERMO;SICILIA;Sinottica;19
8;6881;27.63111111111111;MESSINA;164200;164200;38.2;15.55;51;11;MESSINA;MESSINA;SICILIA;Sinottica;19
8;6883;5.460357142857143;TRAPANI/BIRGI;164290;164290;37.917;12.5;14;11;MARSALA;TRAPANI;SICILIA;Sinottica;19
8;6888;27.88625;ENNA;164500;164500;37.567;14.283;965;11;ENNA;ENNA;SICILIA;Sinottica;19
8;6891;9.356666666666667;CATANIA/SIGONELLA;164590;164590;37.4;14.917;22;11;LENTINI;SIRACUSA;SICILIA;Sinottica;19
8;6897;7.531666666666666;PANTELLERIA;164700;164700;36.817;11.967;170;11;PANTELLERIA;TRAPANI;SICILIA;Sinottica;19
8;6901;13.774074074074074;COZZO SPADARO;164800;164800;36.683;15.133;51;11;PORTOPALO DI CAPO PASSERO;SIRACUSA;SICILIA;Sinottica;19
8;6907;7.468148148148148;CAPO CACCIA;165220;165220;40.567;8.167;204;11;ALGHERO;SASSARI;SARDEGNA;Sinottica;20
8;6919;10.04;DECIMOMANNU;165460;165460;39.35;8.967;28;11;VILLASOR;CAGLIARI;SARDEGNA;Sinottica;20
8;6922;14.585384615384616;CAPO BELLAVISTA;165500;165500;39.933;9.717;150;11;TORTOLI';NUORO;SARDEGNA;Sinottica;20
8;6925;9.246538461538462;CAPO CARBONARA;165640;165640;39.1;9.517;118;11;VILLASIMIUS;CAGLIARI;SARDEGNA;Sinottica;20
